,times,cpu_ls_batch_runtime,cpu_ls_recursive_runtime
0,100.0,1.3658468127250671,0.5392780780792237
1,200.0,4.905371284484863,0.653684651851654
2,300.0,14.44913628101349,0.9967654705047607
3,400.0,12.58672194480896,1.031389558315277
4,500.0,17.24762362241745,1.1837263822555542
5,1000.0,53.507149600982665,1.5393558144569397
6,1500.0,127.18788379430771,1.993199396133423
