,px,py,xtrue,ytrue
158,0.43436741556905656,-0.7551173097908679,0.3823246359825134,-0.7669811248779297
159,0.42574897287652985,-0.7591219366542485,0.3724230229854584,-0.7683792114257812
160,0.4170543272606907,-0.762992370527332,0.36249712109565735,-0.7695932984352112
161,0.40828557191955916,-0.7667275496414414,0.35255131125450134,-0.7706317901611328
162,0.3994448072071094,-0.7703264450718504,0.3425878584384918,-0.7714841961860657
163,0.39053414566938344,-0.7737880568021442,0.3326100707054138,-0.772148072719574
164,0.3815557122453247,-0.7771114177909179,0.32262182235717773,-0.7726300358772278
165,0.37251163840784535,-0.7802956041000608,0.312626451253891,-0.7729295492172241
166,0.36340405651751706,-0.7833397419553547,0.3026272654533386,-0.7730466723442078
167,0.35423510427364335,-0.7862430014755445,0.29262763261795044,-0.7729803919792175
168,0.345006936021557,-0.7890045830416397,0.2826310396194458,-0.7727251648902893
169,0.33572171008442636,-0.7916237334410662,0.2726413905620575,-0.77227383852005
170,0.3263815887915935,-0.7940997473913822,0.2626631557941437,-0.7716172933578491
171,0.31698874981185227,-0.7964319512286996,0.25269991159439087,-0.7707623243331909
172,0.3075453905516548,-0.7986197120505233,0.24275410175323486,-0.7697240114212036
173,0.29805372312148776,-0.8006624470849781,0.23282819986343384,-0.7685099244117737
174,0.2885159587784154,-0.8025596183933024,0.22292454540729523,-0.7671260237693787
175,0.2789343098842186,-0.8043107308250409,0.21304547786712646,-0.7655763030052185
176,0.26931098902949036,-0.8059153264962968,0.2031925618648529,-0.7638680338859558
177,0.25964820952734635,-0.8073729921685425,0.1933671087026596,-0.7620083093643188
178,0.24994818979206535,-0.8086833582496691,0.1835722178220749,-0.7599939107894897
179,0.24021314298136148,-0.8098460860703951,0.17381060123443604,-0.7578239440917969
180,0.23044527567351691,-0.8108608699313007,0.16408272087574005,-0.7555073499679565
181,0.2206467988278684,-0.8117274444005079,0.15438887476921082,-0.7530521750450134
182,0.21081993581605046,-0.812445575161256,0.14473024010658264,-0.7504619359970093
183,0.20096690950533658,-0.8130150629861138,0.1351090669631958,-0.747735857963562
184,0.19108992411344727,-0.8134357499498404,0.12552668154239655,-0.7448763847351074
185,0.18119117735879298,-0.8137075177821576,0.11598075926303864,-0.7418974041938782
186,0.17127286700939132,-0.8138302865939467,0.1064721941947937,-0.7388013005256653
187,0.1613371842631623,-0.8138040203983169,0.09700333327054977,-0.7355858087539673
188,0.1513863065990469,-0.8136287226728726,0.08757345378398895,-0.7322576642036438
189,0.14142239149103752,-0.8133044427564382,0.07818397879600525,-0.7288172245025635
190,0.13144758667701512,-0.8128312656628751,0.06883679330348969,-0.7252634763717651
191,0.12146403387424953,-0.8122093058321239,0.0595332607626915,-0.7215969562530518
192,0.11147387025732944,-0.8114387035356434,0.050275769084692,-0.7178157567977905
193,0.10147921818330406,-0.8105196357353956,0.04106803983449936,-0.7139149308204651
194,0.09148219467469751,-0.8094523179060065,0.03191491961479187,-0.709887683391571
195,0.08148490273339416,-0.8082369951689939,0.022822238504886627,-0.7057257890701294
196,0.07148942611563852,-0.806873940776213,0.013794006779789925,-0.7014259099960327
197,0.061497828944484266,-0.8053634517998483,0.0048318468034267426,-0.6969899535179138
198,0.05151215435251905,-0.8037058413328069,-0.004065752029418945,-0.6924258470535278
199,0.041534435935622074,-0.8019014507166864,-0.012901351787149906,-0.6877428293228149
200,0.031566693729605994,-0.7999506536627935,-0.021676596254110336,-0.6829476356506348
201,0.021610944100437332,-0.797853850917197,-0.030391082167625427,-0.6780428886413574
202,0.011669200552885534,-0.7956114698692963,-0.03904546797275543,-0.673032820224762
203,0.001743467854216904,-0.7932239606336406,-0.047642599791288376,-0.6679251194000244
204,-0.008164259586917827,-0.7906917978147158,-0.05618288367986679,-0.6627229452133179
205,-0.018051990860704303,-0.7880154617377735,-0.06466629356145859,-0.657428503036499
206,-0.027917732814482787,-0.7851954397002756,-0.07309329509735107,-0.6520447731018066
207,-0.037759500968054804,-0.7822322426039079,-0.08146551996469498,-0.6465762257575989
208,-0.04757530860821832,-0.779126415420931,-0.08977973461151123,-0.641019880771637
209,-0.05736317692757541,-0.775878529740466,-0.09802791476249695,-0.6353660225868225
210,-0.06712114315357773,-0.7724891809048112,-0.10621112585067749,-0.6296184659004211
211,-0.07684725283867033,-0.768958982553715,-0.11433209478855133,-0.6237832903862
212,-0.08653955738046437,-0.7652885779360097,-0.1223904937505722,-0.6178620457649231
213,-0.09619611698479172,-0.7614786382623144,-0.13038866221904755,-0.6118596792221069
214,-0.10581501179189512,-0.7575298581019367,-0.13832616806030273,-0.6057773232460022
215,-0.11539433870993404,-0.7534429643298245,-0.1462021917104721,-0.5996155738830566
216,-0.12493220878731467,-0.7492187055528631,-0.15401706099510193,-0.5933763980865479
217,-0.1344267479066644,-0.7448578412028313,-0.16176564991474152,-0.5870551466941833
218,-0.1438760924188546,-0.740361152662802,-0.1694432497024536,-0.5806478261947632
219,-0.15327839580757308,-0.7357294515076631,-0.17705290019512177,-0.5741599798202515
220,-0.16263182440064286,-0.7309635716478604,-0.1845986545085907,-0.5675979256629944
221,-0.1719345402199089,-0.726064359782433,-0.19208401441574097,-0.5609670281410217
